@RELATION miceSleep
@ATTRIBUTE EMGAverage  REAL
@ATTRIBUTE EMGStandardDev  REAL
@ATTRIBUTE EMGmin  REAL
@ATTRIBUTE EMGmax  REAL
@ATTRIBUTE EEG1:0-2  REAL
@ATTRIBUTE EEG1:2-4  REAL
@ATTRIBUTE EEG1:4-6  REAL
@ATTRIBUTE EEG1:6-8  REAL
@ATTRIBUTE EEG1:8-10  REAL
@ATTRIBUTE EEG1:10-12  REAL
@ATTRIBUTE EEG1:12-14  REAL
@ATTRIBUTE EEG1:14-16  REAL
@ATTRIBUTE EEG1:16-18  REAL
@ATTRIBUTE EEG1:18-20  REAL
@ATTRIBUTE EEG1:20-22  REAL
@ATTRIBUTE EEG1:22-24  REAL
@ATTRIBUTE EEG1:24-26  REAL
@ATTRIBUTE EEG1:26-28  REAL
@ATTRIBUTE EEG1:28-30  REAL
@ATTRIBUTE EEG1:30-32  REAL
@ATTRIBUTE EEG1:32-34  REAL
@ATTRIBUTE EEG1:34-36  REAL
@ATTRIBUTE EEG1:36-38  REAL
@ATTRIBUTE EEG1:38-40  REAL
@ATTRIBUTE EEG1:40-42  REAL
@ATTRIBUTE EEG1:42-44  REAL
@ATTRIBUTE EEG1:44-46  REAL
@ATTRIBUTE EEG1:46-48  REAL
@ATTRIBUTE EEG1:48-50  REAL
@ATTRIBUTE EEG2:0-2  REAL
@ATTRIBUTE EEG2:2-4  REAL
@ATTRIBUTE EEG2:4-6  REAL
@ATTRIBUTE EEG2:6-8  REAL
@ATTRIBUTE EEG2:8-10  REAL
@ATTRIBUTE EEG2:10-12  REAL
@ATTRIBUTE EEG2:12-14  REAL
@ATTRIBUTE EEG2:14-16  REAL
@ATTRIBUTE EEG2:16-18  REAL
@ATTRIBUTE EEG2:18-20  REAL
@ATTRIBUTE EEG2:20-22  REAL
@ATTRIBUTE EEG2:22-24  REAL
@ATTRIBUTE EEG2:24-26  REAL
@ATTRIBUTE EEG2:26-28  REAL
@ATTRIBUTE EEG2:28-30  REAL
@ATTRIBUTE EEG2:30-32  REAL
@ATTRIBUTE EEG2:32-34  REAL
@ATTRIBUTE EEG2:34-36  REAL
@ATTRIBUTE EEG2:36-38  REAL
@ATTRIBUTE EEG2:38-40  REAL
@ATTRIBUTE EEG2:40-42  REAL
@ATTRIBUTE EEG2:42-44  REAL
@ATTRIBUTE EEG2:44-46  REAL
@ATTRIBUTE EEG2:46-48  REAL
@ATTRIBUTE EEG2:48-50  REAL
@ATTRIBUTE EEGavg:0-2  REAL
@ATTRIBUTE EEGavg:2-4  REAL
@ATTRIBUTE EEGavg:4-6  REAL
@ATTRIBUTE EEGavg:6-8  REAL
@ATTRIBUTE EEGavg:8-10  REAL
@ATTRIBUTE EEGavg:10-12  REAL
@ATTRIBUTE EEGavg:12-14  REAL
@ATTRIBUTE EEGavg:14-16  REAL
@ATTRIBUTE EEGavg:16-18  REAL
@ATTRIBUTE EEGavg:18-20  REAL
@ATTRIBUTE EEGavg:20-22  REAL
@ATTRIBUTE EEGavg:22-24  REAL
@ATTRIBUTE EEGavg:24-26  REAL
@ATTRIBUTE EEGavg:26-28  REAL
@ATTRIBUTE EEGavg:28-30  REAL
@ATTRIBUTE EEGavg:30-32  REAL
@ATTRIBUTE EEGavg:32-34  REAL
@ATTRIBUTE EEGavg:34-36  REAL
@ATTRIBUTE EEGavg:36-38  REAL
@ATTRIBUTE EEGavg:38-40  REAL
@ATTRIBUTE EEGavg:40-42  REAL
@ATTRIBUTE EEGavg:42-44  REAL
@ATTRIBUTE EEGavg:44-46  REAL
@ATTRIBUTE EEGavg:46-48  REAL
@ATTRIBUTE EEGavg:48-50  REAL
@ATTRIBUTE deltaEEG1  REAL
@ATTRIBUTE deltaEEG2  REAL
@ATTRIBUTE deltaAvg  REAL
@ATTRIBUTE thetaEEG1  REAL
@ATTRIBUTE thetaEEG2  REAL
@ATTRIBUTE thetaAvg  REAL
@ATTRIBUTE alphaEEG1  REAL
@ATTRIBUTE alphaEEG2  REAL
@ATTRIBUTE alphaAvg  REAL
@ATTRIBUTE betaEEG1  REAL
@ATTRIBUTE betaEEG2  REAL
@ATTRIBUTE betaAvg  REAL
@ATTRIBUTE gammaEEG1  REAL
@ATTRIBUTE gammaEEG2  REAL
@ATTRIBUTE gammaAvg  REAL
@ATTRIBUTE T-to-D_EEG1  REAL
@ATTRIBUTE T-to-D_EEG2  REAL
@ATTRIBUTE T-to-D_avg  REAL
@ATTRIBUTE B-to-D_EEG1  REAL
@ATTRIBUTE B-to-D_EEG2  REAL
@ATTRIBUTE B-to-D_avg  REAL
@ATTRIBUTE class {Wake, Non_REM, REM}

@DATA
-0.2869, 7.2192, -34.9793, 37.2440, 0.1141, 0.1321, 0.1226, 0.1587, 0.0597, 0.0835, 0.0737, 0.0512, 0.0450, 0.0283, 0.0323, 0.0558, 0.0261, 0.0080, 0.0042, 0.0014, 0.0007, 0.0004, 0.0003, 0.0003, 0.0005, 0.0003, 0.0004, 0.0002, 0.0003, 0.1012, 0.1776, 0.1442, 0.1224, 0.1095, 0.0626, 0.0660, 0.0529, 0.0377, 0.0296, 0.0250, 0.0213, 0.0303, 0.0108, 0.0026, 0.0014, 0.0007, 0.0008, 0.0006, 0.0004, 0.0005, 0.0004, 0.0004, 0.0004, 0.0005, 0.1074, 0.1558, 0.1339, 0.1398, 0.0856, 0.0726, 0.0697, 0.0521, 0.0412, 0.0290, 0.0285, 0.0379, 0.0283, 0.0095, 0.0034, 0.0014, 0.0007, 0.0006, 0.0005, 0.0004, 0.0005, 0.0004, 0.0004, 0.0003, 0.0004, 0.2462, 0.2788, 0.2625, 0.2812, 0.2666, 0.2739, 0.1431, 0.1721, 0.1576, 0.1982, 0.1863, 0.1922, 0.1313, 0.0962, 0.1138, 1.1424, 0.9564, 1.0436, 0.8051, 0.6682, 0.7324, Non_REM
-0.3237, 13.4303, -76.2357, 68.3094, 0.1180, 0.1274, 0.1001, 0.1513, 0.0959, 0.0563, 0.0793, 0.0414, 0.0443, 0.0563, 0.0345, 0.0457, 0.0227, 0.0141, 0.0061, 0.0016, 0.0007, 0.0009, 0.0007, 0.0006, 0.0006, 0.0003, 0.0005, 0.0005, 0.0004, 0.1027, 0.1886, 0.1492, 0.1275, 0.0723, 0.0847, 0.0643, 0.0292, 0.0413, 0.0357, 0.0265, 0.0298, 0.0261, 0.0091, 0.0028, 0.0008, 0.0010, 0.0012, 0.0010, 0.0010, 0.0008, 0.0011, 0.0011, 0.0009, 0.0010, 0.1093, 0.1620, 0.1279, 0.1378, 0.0825, 0.0724, 0.0709, 0.0345, 0.0426, 0.0447, 0.0300, 0.0367, 0.0247, 0.0113, 0.0042, 0.0011, 0.0009, 0.0010, 0.0009, 0.0008, 0.0007, 0.0007, 0.0008, 0.0007, 0.0007, 0.2454, 0.2913, 0.2683, 0.2513, 0.2767, 0.2640, 0.1522, 0.1569, 0.1546, 0.2214, 0.1707, 0.1960, 0.1297, 0.1044, 0.1171, 1.0243, 0.9500, 0.9839, 0.9023, 0.5860, 0.7306, Wake
-0.2988, 6.8303, -32.8623, 23.2129, 0.0885, 0.1836, 0.1675, 0.0976, 0.1164, 0.0607, 0.0540, 0.0373, 0.0550, 0.0397, 0.0345, 0.0260, 0.0118, 0.0163, 0.0052, 0.0013, 0.0004, 0.0004, 0.0003, 0.0003, 0.0005, 0.0006, 0.0005, 0.0006, 0.0010, 0.0666, 0.1016, 0.2017, 0.1098, 0.1111, 0.0915, 0.0508, 0.0628, 0.0466, 0.0477, 0.0312, 0.0247, 0.0276, 0.0085, 0.0052, 0.0021, 0.0016, 0.0013, 0.0013, 0.0011, 0.0012, 0.0010, 0.0010, 0.0011, 0.0011, 0.0771, 0.1410, 0.1853, 0.1039, 0.1136, 0.0767, 0.0524, 0.0505, 0.0506, 0.0438, 0.0327, 0.0253, 0.0200, 0.0122, 0.0052, 0.0017, 0.0011, 0.0008, 0.0009, 0.0007, 0.0009, 0.0008, 0.0008, 0.0008, 0.0010, 0.2721, 0.1682, 0.2201, 0.2651, 0.3115, 0.2883, 0.1771, 0.2026, 0.1898, 0.1860, 0.2078, 0.1969, 0.0997, 0.1100, 0.1048, 0.9743, 1.8524, 1.3097, 0.6835, 1.2360, 0.8945, Non_REM
-0.2986, 6.8140, -30.7454, 25.6745, 0.0911, 0.2428, 0.1335, 0.0794, 0.0577, 0.0667, 0.0697, 0.0598, 0.0452, 0.0278, 0.0325, 0.0372, 0.0372, 0.0095, 0.0030, 0.0014, 0.0007, 0.0006, 0.0007, 0.0008, 0.0004, 0.0004, 0.0006, 0.0007, 0.0006, 0.1474, 0.1443, 0.1730, 0.0938, 0.0728, 0.0794, 0.0592, 0.0344, 0.0431, 0.0330, 0.0291, 0.0400, 0.0326, 0.0105, 0.0033, 0.0013, 0.0007, 0.0004, 0.0003, 0.0003, 0.0003, 0.0003, 0.0002, 0.0002, 0.0003, 0.1213, 0.1900, 0.1547, 0.0871, 0.0658, 0.0735, 0.0641, 0.0461, 0.0441, 0.0306, 0.0307, 0.0387, 0.0347, 0.0100, 0.0032, 0.0013, 0.0007, 0.0005, 0.0005, 0.0005, 0.0004, 0.0003, 0.0004, 0.0004, 0.0004, 0.3339, 0.2917, 0.3128, 0.2129, 0.2667, 0.2398, 0.1244, 0.1522, 0.1383, 0.2025, 0.1697, 0.1861, 0.1262, 0.1197, 0.1229, 0.6376, 0.9144, 0.7667, 0.6063, 0.5818, 0.5949, Non_REM
-0.3084, 7.2971, -36.6040, 26.3145, 0.1328, 0.1834, 0.1137, 0.0811, 0.0533, 0.0840, 0.0351, 0.0636, 0.0705, 0.0547, 0.0440, 0.0317, 0.0290, 0.0124, 0.0033, 0.0010, 0.0008, 0.0008, 0.0008, 0.0007, 0.0008, 0.0006, 0.0007, 0.0006, 0.0007, 0.1370, 0.1340, 0.1006, 0.1213, 0.0773, 0.0883, 0.0391, 0.0670, 0.0513, 0.0479, 0.0382, 0.0318, 0.0351, 0.0171, 0.0045, 0.0018, 0.0015, 0.0011, 0.0010, 0.0008, 0.0008, 0.0005, 0.0008, 0.0006, 0.0005, 0.1349, 0.1591, 0.1073, 0.1009, 0.0651, 0.0861, 0.0371, 0.0652, 0.0611, 0.0514, 0.0412, 0.0318, 0.0320, 0.0147, 0.0039, 0.0014, 0.0011, 0.0009, 0.0009, 0.0007, 0.0008, 0.0005, 0.0007, 0.0006, 0.0006, 0.3162, 0.2710, 0.2936, 0.1948, 0.2220, 0.2084, 0.1373, 0.1656, 0.1514, 0.2239, 0.2053, 0.2146, 0.1278, 0.1361, 0.1319, 0.6162, 0.8191, 0.7098, 0.7082, 0.7576, 0.7310, Non_REM
-0.3063, 7.4091, -33.4531, 25.1329, 0.1572, 0.1357, 0.1331, 0.1032, 0.1047, 0.0756, 0.0525, 0.0369, 0.0414, 0.0368, 0.0411, 0.0288, 0.0366, 0.0090, 0.0029, 0.0008, 0.0004, 0.0003, 0.0004, 0.0003, 0.0004, 0.0005, 0.0004, 0.0005, 0.0006, 0.0737, 0.1517, 0.1684, 0.1360, 0.1000, 0.0896, 0.0520, 0.0473, 0.0393, 0.0312, 0.0195, 0.0365, 0.0309, 0.0138, 0.0031, 0.0014, 0.0010, 0.0007, 0.0008, 0.0007, 0.0006, 0.0005, 0.0004, 0.0004, 0.0004, 0.1154, 0.1437, 0.1507, 0.1196, 0.1023, 0.0826, 0.0523, 0.0421, 0.0404, 0.0340, 0.0303, 0.0326, 0.0337, 0.0114, 0.0030, 0.0011, 0.0007, 0.0005, 0.0006, 0.0005, 0.0005, 0.0005, 0.0004, 0.0004, 0.0005, 0.2929, 0.2255, 0.2592, 0.2363, 0.3044, 0.2703, 0.1802, 0.1896, 0.1849, 0.1676, 0.1699, 0.1687, 0.1230, 0.1107, 0.1168, 0.8070, 1.3500, 1.0432, 0.5723, 0.7535, 0.6511, Non_REM
-0.2786, 7.2553, -31.5331, 25.8714, 0.1163, 0.1181, 0.1607, 0.0990, 0.0765, 0.0752, 0.0652, 0.0755, 0.0338, 0.0424, 0.0506, 0.0308, 0.0287, 0.0132, 0.0034, 0.0015, 0.0011, 0.0011, 0.0008, 0.0011, 0.0010, 0.0011, 0.0009, 0.0010, 0.0011, 0.0827, 0.1438, 0.1445, 0.1699, 0.0997, 0.0677, 0.0585, 0.0527, 0.0383, 0.0379, 0.0279, 0.0215, 0.0299, 0.0144, 0.0034, 0.0009, 0.0005, 0.0007, 0.0006, 0.0007, 0.0008, 0.0009, 0.0006, 0.0007, 0.0006, 0.0978, 0.1322, 0.1518, 0.1380, 0.0893, 0.0711, 0.0615, 0.0630, 0.0363, 0.0399, 0.0381, 0.0257, 0.0294, 0.0139, 0.0034, 0.0012, 0.0008, 0.0009, 0.0007, 0.0009, 0.0009, 0.0010, 0.0008, 0.0008, 0.0008, 0.2344, 0.2265, 0.2304, 0.2597, 0.3144, 0.2870, 0.1517, 0.1674, 0.1596, 0.2169, 0.1874, 0.2022, 0.1373, 0.1043, 0.1208, 1.1081, 1.3881, 1.2457, 0.9253, 0.8277, 0.8773, Non_REM
-0.3063, 7.0611, -33.4531, 25.4283, 0.1109, 0.2143, 0.1591, 0.1060, 0.0668, 0.0437, 0.0446, 0.0573, 0.0417, 0.0206, 0.0422, 0.0395, 0.0282, 0.0139, 0.0047, 0.0020, 0.0009, 0.0007, 0.0007, 0.0005, 0.0004, 0.0006, 0.0004, 0.0004, 0.0002, 0.0924, 0.1721, 0.1492, 0.1351, 0.1087, 0.0954, 0.0413, 0.0488, 0.0287, 0.0271, 0.0238, 0.0331, 0.0242, 0.0078, 0.0019, 0.0009, 0.0009, 0.0009, 0.0009, 0.0010, 0.0010, 0.0012, 0.0010, 0.0013, 0.0011, 0.1006, 0.1908, 0.1536, 0.1222, 0.0902, 0.0725, 0.0427, 0.0526, 0.0345, 0.0242, 0.0319, 0.0359, 0.0260, 0.0105, 0.0031, 0.0014, 0.0009, 0.0008, 0.0008, 0.0008, 0.0007, 0.0009, 0.0008, 0.0009, 0.0007, 0.3253, 0.2645, 0.2949, 0.2651, 0.2843, 0.2747, 0.1105, 0.2041, 0.1573, 0.1641, 0.1460, 0.1551, 0.1350, 0.1011, 0.1181, 0.8148, 1.0749, 0.9315, 0.5046, 0.5519, 0.5258, Non_REM
-0.3232, 6.9946, -36.1117, 25.7729, 0.1429, 0.1576, 0.1016, 0.0817, 0.1120, 0.0800, 0.0472, 0.0475, 0.0536, 0.0504, 0.0349, 0.0467, 0.0262, 0.0096, 0.0023, 0.0014, 0.0004, 0.0002, 0.0004, 0.0005, 0.0005, 0.0005, 0.0006, 0.0007, 0.0006, 0.0872, 0.1721, 0.1608, 0.1046, 0.1151, 0.0621, 0.0559, 0.0542, 0.0381, 0.0491, 0.0208, 0.0291, 0.0279, 0.0153, 0.0035, 0.0011, 0.0002, 0.0002, 0.0002, 0.0003, 0.0006, 0.0006, 0.0003, 0.0002, 0.0004, 0.1115, 0.1658, 0.1349, 0.0946, 0.1138, 0.0699, 0.0521, 0.0512, 0.0449, 0.0496, 0.0270, 0.0368, 0.0272, 0.0128, 0.0030, 0.0012, 0.0003, 0.0002, 0.0003, 0.0004, 0.0006, 0.0006, 0.0004, 0.0005, 0.0005, 0.3005, 0.2593, 0.2799, 0.1833, 0.2653, 0.2243, 0.1920, 0.1773, 0.1846, 0.1986, 0.1973, 0.1980, 0.1256, 0.1008, 0.1132, 0.6098, 1.0234, 0.8014, 0.6610, 0.7609, 0.7073, Non_REM
-0.3122, 6.9543, -36.1609, 28.3822, 0.1244, 0.1439, 0.1050, 0.0739, 0.0784, 0.0957, 0.0741, 0.0522, 0.0479, 0.0279, 0.0386, 0.0450, 0.0573, 0.0139, 0.0046, 0.0013, 0.0014, 0.0012, 0.0013, 0.0019, 0.0018, 0.0021, 0.0021, 0.0021, 0.0022, 0.1105, 0.1767, 0.1572, 0.1347, 0.0625, 0.0816, 0.0593, 0.0313, 0.0385, 0.0369, 0.0296, 0.0246, 0.0262, 0.0110, 0.0041, 0.0030, 0.0022, 0.0019, 0.0016, 0.0015, 0.0013, 0.0010, 0.0011, 0.0008, 0.0009, 0.1164, 0.1629, 0.1352, 0.1090, 0.0692, 0.0876, 0.0656, 0.0401, 0.0424, 0.0331, 0.0334, 0.0332, 0.0393, 0.0122, 0.0043, 0.0023, 0.0018, 0.0016, 0.0015, 0.0016, 0.0015, 0.0015, 0.0015, 0.0014, 0.0014, 0.2683, 0.2872, 0.2778, 0.1789, 0.2919, 0.2354, 0.1741, 0.1441, 0.1591, 0.2020, 0.1659, 0.1840, 0.1766, 0.1109, 0.1438, 0.6667, 1.0161, 0.8473, 0.7530, 0.5777, 0.6624, Non_REM
-0.2982, 6.9753, -34.3393, 26.2160, 0.0719, 0.1997, 0.1277, 0.1156, 0.0708, 0.0658, 0.0533, 0.0522, 0.0619, 0.0400, 0.0356, 0.0290, 0.0199, 0.0131, 0.0062, 0.0048, 0.0046, 0.0042, 0.0042, 0.0038, 0.0035, 0.0030, 0.0032, 0.0029, 0.0031, 0.0768, 0.1600, 0.1088, 0.1531, 0.0840, 0.0603, 0.0549, 0.0702, 0.0630, 0.0331, 0.0455, 0.0315, 0.0198, 0.0116, 0.0060, 0.0032, 0.0029, 0.0025, 0.0021, 0.0018, 0.0020, 0.0020, 0.0017, 0.0016, 0.0014, 0.0744, 0.1792, 0.1179, 0.1350, 0.0777, 0.0630, 0.0541, 0.0615, 0.0625, 0.0364, 0.0407, 0.0303, 0.0199, 0.0123, 0.0061, 0.0040, 0.0037, 0.0033, 0.0031, 0.0028, 0.0027, 0.0025, 0.0024, 0.0023, 0.0022, 0.2716, 0.2368, 0.2542, 0.2433, 0.2619, 0.2526, 0.1367, 0.1443, 0.1405, 0.2072, 0.2213, 0.2143, 0.1412, 0.1357, 0.1385, 0.8958, 1.1060, 0.9937, 0.7631, 0.9346, 0.8430, Non_REM
-0.2916, 7.0211, -37.7855, 25.6252, 0.0934, 0.2380, 0.1467, 0.0950, 0.0782, 0.0676, 0.0371, 0.0290, 0.0416, 0.0292, 0.0265, 0.0314, 0.0323, 0.0161, 0.0075, 0.0053, 0.0043, 0.0036, 0.0034, 0.0030, 0.0025, 0.0022, 0.0022, 0.0020, 0.0018, 0.0810, 0.1578, 0.1059, 0.1162, 0.1113, 0.0989, 0.0565, 0.0736, 0.0627, 0.0397, 0.0347, 0.0263, 0.0166, 0.0099, 0.0038, 0.0006, 0.0005, 0.0005, 0.0003, 0.0005, 0.0003, 0.0006, 0.0006, 0.0006, 0.0006, 0.0868, 0.1954, 0.1250, 0.1062, 0.0958, 0.0843, 0.0474, 0.0527, 0.0528, 0.0348, 0.0309, 0.0287, 0.0239, 0.0128, 0.0055, 0.0028, 0.0023, 0.0020, 0.0017, 0.0017, 0.0014, 0.0014, 0.0014, 0.0013, 0.0012, 0.3314, 0.2388, 0.2851, 0.2417, 0.2221, 0.2319, 0.1458, 0.2102, 0.1780, 0.1368, 0.2324, 0.1846, 0.1443, 0.0964, 0.1203, 0.7294, 0.9298, 0.8133, 0.4129, 0.9733, 0.6476, Non_REM
-0.3093, 7.2383, -34.9793, 26.0191, 0.0889, 0.2134, 0.1518, 0.1018, 0.0821, 0.0740, 0.0447, 0.0549, 0.0345, 0.0422, 0.0457, 0.0208, 0.0256, 0.0077, 0.0040, 0.0007, 0.0006, 0.0008, 0.0008, 0.0007, 0.0008, 0.0007, 0.0009, 0.0008, 0.0008, 0.0769, 0.1403, 0.1688, 0.1339, 0.0978, 0.0444, 0.1035, 0.0313, 0.0745, 0.0294, 0.0394, 0.0249, 0.0205, 0.0078, 0.0023, 0.0008, 0.0005, 0.0004, 0.0002, 0.0004, 0.0004, 0.0004, 0.0005, 0.0003, 0.0004, 0.0823, 0.1731, 0.1612, 0.1195, 0.0908, 0.0577, 0.0771, 0.0419, 0.0565, 0.0351, 0.0422, 0.0231, 0.0228, 0.0077, 0.0031, 0.0007, 0.0005, 0.0006, 0.0005, 0.0006, 0.0006, 0.0005, 0.0006, 0.0006, 0.0006, 0.3022, 0.2172, 0.2597, 0.2537, 0.3027, 0.2782, 0.1561, 0.1423, 0.1492, 0.1764, 0.2386, 0.2075, 0.1116, 0.0991, 0.1054, 0.8393, 1.3937, 1.0711, 0.5837, 1.0986, 0.7990, Non_REM
-0.2968, 6.7909, -34.0439, 25.6252, 0.0784, 0.1879, 0.1722, 0.1102, 0.1113, 0.0449, 0.0501, 0.0510, 0.0435, 0.0412, 0.0406, 0.0288, 0.0206, 0.0121, 0.0028, 0.0014, 0.0003, 0.0002, 0.0002, 0.0004, 0.0003, 0.0004, 0.0004, 0.0003, 0.0005, 0.0881, 0.1981, 0.1017, 0.0971, 0.0804, 0.0910, 0.0665, 0.0843, 0.0452, 0.0475, 0.0267, 0.0323, 0.0251, 0.0092, 0.0030, 0.0005, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0004, 0.0004, 0.0005, 0.0006, 0.0840, 0.1937, 0.1317, 0.1027, 0.0935, 0.0714, 0.0595, 0.0701, 0.0445, 0.0448, 0.0326, 0.0308, 0.0232, 0.0104, 0.0029, 0.0009, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0004, 0.0004, 0.0004, 0.0006, 0.2663, 0.2862, 0.2762, 0.2824, 0.1988, 0.2406, 0.1562, 0.1713, 0.1638, 0.1857, 0.2435, 0.2146, 0.1093, 0.1002, 0.1048, 1.0604, 0.6947, 0.8710, 0.6975, 0.8508, 0.7769, Non_REM
-0.3078, 6.7860, -36.8009, 24.7883, 0.1501, 0.1745, 0.1336, 0.0736, 0.0540, 0.0547, 0.0758, 0.0661, 0.0438, 0.0240, 0.0462, 0.0335, 0.0334, 0.0137, 0.0054, 0.0020, 0.0018, 0.0019, 0.0020, 0.0018, 0.0015, 0.0016, 0.0018, 0.0016, 0.0017, 0.0871, 0.2561, 0.1676, 0.1125, 0.0520, 0.0553, 0.0558, 0.0508, 0.0311, 0.0289, 0.0362, 0.0259, 0.0230, 0.0093, 0.0040, 0.0008, 0.0003, 0.0002, 0.0004, 0.0003, 0.0004, 0.0005, 0.0006, 0.0005, 0.0005, 0.1154, 0.2193, 0.1522, 0.0950, 0.0529, 0.0550, 0.0648, 0.0577, 0.0368, 0.0267, 0.0407, 0.0293, 0.0277, 0.0113, 0.0046, 0.0013, 0.0010, 0.0010, 0.0011, 0.0010, 0.0009, 0.0010, 0.0012, 0.0010, 0.0010, 0.3246, 0.3431, 0.3338, 0.2072, 0.2801, 0.2436, 0.1087, 0.1073, 0.1080, 0.2097, 0.1666, 0.1881, 0.1499, 0.1029, 0.1264, 0.6384, 0.8162, 0.7298, 0.6461, 0.4855, 0.5636, Non_REM
-0.3081, 6.9924, -34.1916, 25.0345, 0.1678, 0.1951, 0.0633, 0.0788, 0.0781, 0.0989, 0.0701, 0.0574, 0.0401, 0.0327, 0.0338, 0.0224, 0.0330, 0.0118, 0.0054, 0.0027, 0.0019, 0.0015, 0.0010, 0.0008, 0.0008, 0.0009, 0.0008, 0.0004, 0.0005, 0.1166, 0.1228, 0.1678, 0.1188, 0.0991, 0.0669, 0.0693, 0.0600, 0.0414, 0.0365, 0.0249, 0.0219, 0.0250, 0.0126, 0.0043, 0.0019, 0.0017, 0.0015, 0.0011, 0.0010, 0.0010, 0.0012, 0.0009, 0.0008, 0.0011, 0.1422, 0.1590, 0.1155, 0.0988, 0.0886, 0.0829, 0.0697, 0.0587, 0.0407, 0.0346, 0.0293, 0.0221, 0.0290, 0.0122, 0.0048, 0.0023, 0.0018, 0.0015, 0.0011, 0.0009, 0.0009, 0.0010, 0.0009, 0.0006, 0.0008, 0.3628, 0.2394, 0.3011, 0.1421, 0.2866, 0.2143, 0.1770, 0.1660, 0.1715, 0.2003, 0.2072, 0.2037, 0.1177, 0.1008, 0.1093, 0.3917, 1.1973, 0.7119, 0.5520, 0.8656, 0.6766, Non_REM
-0.3108, 6.8632, -36.4071, 26.4622, 0.1434, 0.2325, 0.1227, 0.0827, 0.0894, 0.0687, 0.0297, 0.0490, 0.0411, 0.0397, 0.0352, 0.0273, 0.0178, 0.0097, 0.0038, 0.0007, 0.0004, 0.0005, 0.0005, 0.0008, 0.0006, 0.0008, 0.0010, 0.0010, 0.0011, 0.1260, 0.1294, 0.1351, 0.1599, 0.1054, 0.0587, 0.0376, 0.0536, 0.0373, 0.0406, 0.0356, 0.0247, 0.0342, 0.0112, 0.0041, 0.0011, 0.0004, 0.0005, 0.0005, 0.0006, 0.0006, 0.0005, 0.0009, 0.0007, 0.0009, 0.1350, 0.1829, 0.1287, 0.1198, 0.0971, 0.0639, 0.0335, 0.0512, 0.0392, 0.0402, 0.0354, 0.0261, 0.0257, 0.0104, 0.0039, 0.0009, 0.0004, 0.0005, 0.0005, 0.0007, 0.0006, 0.0007, 0.0009, 0.0009, 0.0010, 0.3759, 0.2553, 0.3156, 0.2054, 0.2950, 0.2502, 0.1581, 0.1641, 0.1611, 0.1595, 0.1692, 0.1644, 0.1011, 0.1164, 0.1087, 0.5464, 1.1554, 0.7928, 0.4245, 0.6625, 0.5207, Non_REM
-0.2886, 6.8976, -32.4685, 28.3330, 0.1188, 0.1285, 0.1379, 0.1094, 0.1020, 0.0545, 0.0767, 0.0605, 0.0545, 0.0462, 0.0421, 0.0234, 0.0208, 0.0076, 0.0043, 0.0026, 0.0016, 0.0013, 0.0012, 0.0011, 0.0009, 0.0008, 0.0008, 0.0011, 0.0012, 0.1130, 0.1624, 0.1316, 0.1437, 0.0908, 0.0872, 0.0461, 0.0448, 0.0487, 0.0306, 0.0277, 0.0220, 0.0292, 0.0102, 0.0035, 0.0015, 0.0006, 0.0007, 0.0007, 0.0008, 0.0007, 0.0007, 0.0010, 0.0008, 0.0008, 0.1158, 0.1462, 0.1346, 0.1272, 0.0962, 0.0715, 0.0608, 0.0523, 0.0515, 0.0381, 0.0346, 0.0227, 0.0252, 0.0089, 0.0039, 0.0020, 0.0011, 0.0010, 0.0010, 0.0010, 0.0008, 0.0008, 0.0009, 0.0009, 0.0010, 0.2473, 0.2754, 0.2614, 0.2473, 0.2753, 0.2613, 0.1566, 0.1781, 0.1673, 0.2379, 0.1702, 0.2041, 0.1109, 0.1010, 0.1060, 0.9999, 0.9996, 0.9997, 0.9618, 0.6182, 0.7807, Non_REM
-0.3048, 6.9741, -37.2932, 25.0345, 0.1216, 0.1892, 0.1415, 0.0825, 0.1083, 0.0508, 0.0592, 0.0437, 0.0419, 0.0327, 0.0486, 0.0370, 0.0223, 0.0093, 0.0026, 0.0014, 0.0008, 0.0007, 0.0009, 0.0008, 0.0010, 0.0008, 0.0007, 0.0008, 0.0008, 0.0975, 0.1721, 0.1451, 0.1082, 0.1189, 0.0785, 0.0621, 0.0528, 0.0217, 0.0362, 0.0377, 0.0242, 0.0251, 0.0118, 0.0031, 0.0008, 0.0004, 0.0005, 0.0004, 0.0005, 0.0003, 0.0005, 0.0004, 0.0007, 0.0004, 0.1096, 0.1806, 0.1433, 0.0954, 0.1136, 0.0646, 0.0606, 0.0483, 0.0318, 0.0345, 0.0432, 0.0306, 0.0237, 0.0106, 0.0029, 0.0011, 0.0006, 0.0006, 0.0007, 0.0006, 0.0007, 0.0007, 0.0006, 0.0007, 0.0006, 0.3108, 0.2696, 0.2902, 0.2240, 0.2533, 0.2386, 0.1591, 0.1973, 0.1782, 0.1775, 0.1729, 0.1752, 0.1286, 0.1069, 0.1177, 0.7205, 0.9398, 0.8223, 0.5711, 0.6414, 0.6038, Non_REM
